"","iter","swarm","algorithm","loglikelihood"
"65.4",1000,100,"GWO",-504.051080916244
"65.5",1000,100,"GWO",-504.05831714925
"65.6",1000,100,"GWO",-504.30184790246
"65.7",1000,100,"GWO",-504.050621114277
"65.8",1000,100,"GWO",-504.045803942911
"65.9",1000,100,"GWO",-504.049945123513
"66",2000,100,"GWO",-504.047937000406
"66.1",2000,100,"GWO",-504.051652174327
"66.2",2000,100,"GWO",-504.044257959804
"66.3",2000,100,"GWO",-504.04942582692
"66.4",2000,100,"GWO",-504.047827861394
"66.5",2000,100,"GWO",-504.040501418114
"66.6",2000,100,"GWO",-504.201601548639
"66.7",2000,100,"GWO",-504.69541042276
"66.8",2000,100,"GWO",-504.688683671675
"66.9",2000,100,"GWO",-504.20226380693
"67",100,200,"GWO",-504.045414399531
"67.1",100,200,"GWO",-504.057333520479
"67.2",100,200,"GWO",-504.547634793706
"67.3",100,200,"GWO",-504.060314743421
"67.4",100,200,"GWO",-504.187779991208
"67.5",100,200,"GWO",-504.067180754087
"67.6",100,200,"GWO",-504.550479290232
"67.7",100,200,"GWO",-504.064333535159
"67.8",100,200,"GWO",-504.133661796838
"67.9",100,200,"GWO",-504.695572712276
"68",250,200,"GWO",-504.688745725958
"68.1",250,200,"GWO",-504.057360563647
"68.2",250,200,"GWO",-504.68873925775
"68.3",250,200,"GWO",-504.049104114164
"68.4",250,200,"GWO",-504.049065744474
"68.5",250,200,"GWO",-504.057896915197
"68.6",250,200,"GWO",-504.056465585713
"68.7",250,200,"GWO",-504.050156475217
"68.8",250,200,"GWO",-504.051312719293
"68.9",250,200,"GWO",-504.061913810941
"69",500,200,"GWO",-504.197896997792
"69.1",500,200,"GWO",-504.045264044026
"69.2",500,200,"GWO",-504.052349646486
"69.3",500,200,"GWO",-504.201996814193
"69.4",500,200,"GWO",-504.552409890261
"69.5",500,200,"GWO",-504.191643260112
"69.6",500,200,"GWO",-504.056817828031
"69.7",500,200,"GWO",-504.055536857986
"69.8",500,200,"GWO",-504.052546399774
"69.9",500,200,"GWO",-504.050769759443
"70",750,200,"GWO",-504.048772937621
"70.1",750,200,"GWO",-504.552406474561
"70.2",750,200,"GWO",-504.69541252312
"70.3",750,200,"GWO",-504.048022509657
"70.4",750,200,"GWO",-504.045437691806
"70.5",750,200,"GWO",-504.046391662195
"70.6",750,200,"GWO",-504.049514890312
"70.7",750,200,"GWO",-504.039588576766
"70.8",750,200,"GWO",-504.552408499191
"70.9",750,200,"GWO",-504.047829345113
"71",1000,200,"GWO",-504.045804693047
"71.1",1000,200,"GWO",-504.04622481566
"71.2",1000,200,"GWO",-504.047428509355
"71.3",1000,200,"GWO",-504.045574099528
"71.4",1000,200,"GWO",-504.049993902581
"71.5",1000,200,"GWO",-504.049446590328
"71.6",1000,200,"GWO",-504.046498206708
"71.7",1000,200,"GWO",-504.047599938266
"71.8",1000,200,"GWO",-504.04683972464
"71.9",1000,200,"GWO",-504.172873447616
"72",2000,200,"GWO",-504.048304158472
"72.1",2000,200,"GWO",-504.03913934743
"72.2",2000,200,"GWO",-504.049518499933
"72.3",2000,200,"GWO",-504.695410436755
"72.4",2000,200,"GWO",-504.047097975727
"72.5",2000,200,"GWO",-504.043035108086
"72.6",2000,200,"GWO",-504.552402355545
"72.7",2000,200,"GWO",-504.552401920088
"72.8",2000,200,"GWO",-504.688691458427
"72.9",2000,200,"GWO",-504.042761028659
"73",100,10,"HS",-504.637398605053
"73.1",100,10,"HS",-505.403757820909
"73.2",100,10,"HS",-505.000487338523
"73.3",100,10,"HS",-505.015871481712
"73.4",100,10,"HS",-505.37238572267
"73.5",100,10,"HS",-504.701934782872
"73.6",100,10,"HS",-505.049880651996
"73.7",100,10,"HS",-505.044222137841
"73.8",100,10,"HS",-507.103474014021
"73.9",100,10,"HS",-504.547611211127
"74",250,10,"HS",-504.424613768968
"74.1",250,10,"HS",-505.062431995626
"74.2",250,10,"HS",-504.27868609123
"74.3",250,10,"HS",-504.248293260374
"74.4",250,10,"HS",-504.207883886681
"74.5",250,10,"HS",-504.231062980423
"74.6",250,10,"HS",-504.694630673367
"74.7",250,10,"HS",-504.27877964392
"74.8",250,10,"HS",-504.344056338282
"74.9",250,10,"HS",-504.215937083123
"75",500,10,"HS",-504.299071101335
"75.1",500,10,"HS",-504.252010090187
"75.2",500,10,"HS",-504.111126880554
"75.3",500,10,"HS",-504.270711456506
"75.4",500,10,"HS",-504.094689305218
"75.5",500,10,"HS",-504.251233227884
"75.6",500,10,"HS",-504.26831083196
"75.7",500,10,"HS",-504.911178006512
"75.8",500,10,"HS",-504.426024861449
"75.9",500,10,"HS",-504.19573324703
"76",750,10,"HS",-504.096067246663
"76.1",750,10,"HS",-504.611329767333
"76.2",750,10,"HS",-504.2992048553
"76.3",750,10,"HS",-504.195755161971
"76.4",750,10,"HS",-504.162768096471
"76.5",750,10,"HS",-504.371440327505
"76.6",750,10,"HS",-504.368551954697
"76.7",750,10,"HS",-504.173856539731
"76.8",750,10,"HS",-504.408172469604
"76.9",750,10,"HS",-504.118005750525
"77",1000,10,"HS",-504.271781016102
"77.1",1000,10,"HS",-504.210823080161
"77.2",1000,10,"HS",-504.186255654269
"77.3",1000,10,"HS",-504.157116748749
"77.4",1000,10,"HS",-504.180239804041
"77.5",1000,10,"HS",-504.188494400961
"77.6",1000,10,"HS",-504.154471670275
"77.7",1000,10,"HS",-504.227568109409
"77.8",1000,10,"HS",-504.130555850301
"77.9",1000,10,"HS",-504.252876009479
"78",2000,10,"HS",-504.177164396273
"78.1",2000,10,"HS",-504.261673862744
"78.2",2000,10,"HS",-504.074175150243
"78.3",2000,10,"HS",-504.21780142833
"78.4",2000,10,"HS",-504.119313026682
"78.5",2000,10,"HS",-504.090382046536
"78.6",2000,10,"HS",-504.135906170487
"78.7",2000,10,"HS",-504.110860245118
"78.8",2000,10,"HS",-504.096827486326
"78.9",2000,10,"HS",-504.089581498549
"79",100,20,"HS",-504.824443494149
"79.1",100,20,"HS",-504.426169092526
"79.2",100,20,"HS",-504.487044230135
"79.3",100,20,"HS",-504.411221731369
"79.4",100,20,"HS",-504.424584031592
"79.5",100,20,"HS",-504.783120990473
"79.6",100,20,"HS",-504.485751011554
"79.7",100,20,"HS",-504.488066717009
"79.8",100,20,"HS",-505.25923288362
"79.9",100,20,"HS",-504.450407634626
"80",250,20,"HS",-504.235618779795
"80.1",250,20,"HS",-504.44516822573
"80.2",250,20,"HS",-504.906991759385
"80.3",250,20,"HS",-504.346638335294
"80.4",250,20,"HS",-504.198675774091
"80.5",250,20,"HS",-504.583405668145
"80.6",250,20,"HS",-504.287243970581
"80.7",250,20,"HS",-504.621407361874
"80.8",250,20,"HS",-504.297084956185
"80.9",250,20,"HS",-504.338671794913
"81",500,20,"HS",-504.184831328155
"81.1",500,20,"HS",-504.268182692581
"81.2",500,20,"HS",-504.271619146337
"81.3",500,20,"HS",-504.635850642025
"81.4",500,20,"HS",-504.241997279656
"81.5",500,20,"HS",-504.123893042904
"81.6",500,20,"HS",-504.126496117227
"81.7",500,20,"HS",-504.175989526378
"81.8",500,20,"HS",-504.104101229642
"81.9",500,20,"HS",-504.1257272591
"82",750,20,"HS",-504.20355739021
"82.1",750,20,"HS",-504.172191230088
"82.2",750,20,"HS",-504.237802449436
"82.3",750,20,"HS",-504.205503297518
"82.4",750,20,"HS",-504.163783320267
"82.5",750,20,"HS",-504.115488322411
"82.6",750,20,"HS",-504.253292689158
"82.7",750,20,"HS",-504.105022636946
"82.8",750,20,"HS",-504.085476733366
"82.9",750,20,"HS",-504.148602065805
"83",1000,20,"HS",-504.261907917639
"83.1",1000,20,"HS",-504.174477912001
"83.2",1000,20,"HS",-504.125593130068
"83.3",1000,20,"HS",-504.217881487098
"83.4",1000,20,"HS",-504.180279821279
"83.5",1000,20,"HS",-504.19688063303
"83.6",1000,20,"HS",-504.108950730649
"83.7",1000,20,"HS",-504.11317836229
"83.8",1000,20,"HS",-504.195894865782
"83.9",1000,20,"HS",-504.137027309537
"84",2000,20,"HS",-504.081152227465
"84.1",2000,20,"HS",-504.13071091032
"84.2",2000,20,"HS",-504.089257048286
"84.3",2000,20,"HS",-504.193086000841
"84.4",2000,20,"HS",-504.07920329725
"84.5",2000,20,"HS",-504.099512959347
"84.6",2000,20,"HS",-504.149489025619
"84.7",2000,20,"HS",-504.087889812531
"84.8",2000,20,"HS",-504.065733976769
"84.9",2000,20,"HS",-504.233867406175
"85",100,50,"HS",-504.400800919144
"85.1",100,50,"HS",-505.16824989239
"85.2",100,50,"HS",-504.457597970164
"85.3",100,50,"HS",-504.45442002948
"85.4",100,50,"HS",-504.333690221745
"85.5",100,50,"HS",-504.381982008444
"85.6",100,50,"HS",-504.46364994048
"85.7",100,50,"HS",-504.299271516538
"85.8",100,50,"HS",-504.514525667268
"85.9",100,50,"HS",-504.307849110175
"86",250,50,"HS",-504.213666252827
"86.1",250,50,"HS",-504.392303716653
"86.2",250,50,"HS",-504.219548505996
"86.3",250,50,"HS",-504.251487755224
"86.4",250,50,"HS",-504.292900065888
"86.5",250,50,"HS",-504.870669806481
"86.6",250,50,"HS",-504.344301903173
"86.7",250,50,"HS",-504.230290693847
"86.8",250,50,"HS",-504.844543485218
"86.9",250,50,"HS",-504.949477969948
"87",500,50,"HS",-504.207385607214
"87.1",500,50,"HS",-504.214096883684
"87.2",500,50,"HS",-504.122791936301
"87.3",500,50,"HS",-504.198754061956
"87.4",500,50,"HS",-504.139499623028
"87.5",500,50,"HS",-504.256187830587
"87.6",500,50,"HS",-504.167255528734
"87.7",500,50,"HS",-504.229591069602
"87.8",500,50,"HS",-504.127783010574
"87.9",500,50,"HS",-504.112032913673
"88",750,50,"HS",-504.166511375437
"88.1",750,50,"HS",-504.130114676377
"88.2",750,50,"HS",-504.087025875774
"88.3",750,50,"HS",-504.142004772561
"88.4",750,50,"HS",-504.195784484237
"88.5",750,50,"HS",-504.212954250714
"88.6",750,50,"HS",-504.141025167341
"88.7",750,50,"HS",-504.161251230841
"88.8",750,50,"HS",-504.2210727651
"88.9",750,50,"HS",-504.160722682307
"89",1000,50,"HS",-504.132536703334
"89.1",1000,50,"HS",-504.107098835692
"89.2",1000,50,"HS",-504.142332276732
"89.3",1000,50,"HS",-504.112856177003
"89.4",1000,50,"HS",-504.192939950858
"89.5",1000,50,"HS",-504.172059303376
"89.6",1000,50,"HS",-504.083133328837
"89.7",1000,50,"HS",-504.184392691849
"89.8",1000,50,"HS",-504.114426940492
"89.9",1000,50,"HS",-504.090012402371
"90",2000,50,"HS",-504.074414849511
"90.1",2000,50,"HS",-504.085140093797
"90.2",2000,50,"HS",-504.070719907066
"90.3",2000,50,"HS",-504.140080699494
"90.4",2000,50,"HS",-504.094286034121
"90.5",2000,50,"HS",-504.116856839842
"90.6",2000,50,"HS",-504.108471202963
"90.7",2000,50,"HS",-504.062546493425
"90.8",2000,50,"HS",-504.091515570702
"90.9",2000,50,"HS",-504.128009771252
"91",100,75,"HS",-504.443929344456
"91.1",100,75,"HS",-504.503057625395
"91.2",100,75,"HS",-504.442841436299
"91.3",100,75,"HS",-504.403531627364
"91.4",100,75,"HS",-504.483372915702
"91.5",100,75,"HS",-504.647435841688
"91.6",100,75,"HS",-504.55189925349
"91.7",100,75,"HS",-504.330952841943
"91.8",100,75,"HS",-504.356179611511
"91.9",100,75,"HS",-504.689396217785
"92",250,75,"HS",-504.156674135368
"92.1",250,75,"HS",-504.264093193265
"92.2",250,75,"HS",-504.25189652946
"92.3",250,75,"HS",-504.229232476904
"92.4",250,75,"HS",-504.151449173686
"92.5",250,75,"HS",-504.751148418205
"92.6",250,75,"HS",-504.21284206968
"92.7",250,75,"HS",-504.264087796631
"92.8",250,75,"HS",-504.180126097973
"92.9",250,75,"HS",-504.253131774713
"93",500,75,"HS",-504.168753718391
"93.1",500,75,"HS",-504.139759288646
"93.2",500,75,"HS",-504.221900882681
"93.3",500,75,"HS",-504.170506663028
"93.4",500,75,"HS",-504.167211746371
"93.5",500,75,"HS",-504.205528351444
"93.6",500,75,"HS",-504.11809210666
"93.7",500,75,"HS",-504.188002832516
"93.8",500,75,"HS",-504.150405111941
"93.9",500,75,"HS",-504.164389031778
"94",750,75,"HS",-504.212091948801
"94.1",750,75,"HS",-504.125817650492
"94.2",750,75,"HS",-504.206075925111
"94.3",750,75,"HS",-504.205803591429
"94.4",750,75,"HS",-504.106999086992
"94.5",750,75,"HS",-504.081180866758
"94.6",750,75,"HS",-504.216849981393
"94.7",750,75,"HS",-504.131065663606
"94.8",750,75,"HS",-504.154179606694
"94.9",750,75,"HS",-504.146272745165
"95",1000,75,"HS",-504.145849453107
"95.1",1000,75,"HS",-504.11720936493
"95.2",1000,75,"HS",-504.130665195774
"95.3",1000,75,"HS",-504.163192240823
"95.4",1000,75,"HS",-504.17107419324
"95.5",1000,75,"HS",-504.097095416841
"95.6",1000,75,"HS",-504.149008903818
"95.7",1000,75,"HS",-504.145832776268
"95.8",1000,75,"HS",-504.098870047488
"95.9",1000,75,"HS",-504.109461784515
"96",2000,75,"HS",-504.154240113818
"96.1",2000,75,"HS",-504.089234829455
"96.2",2000,75,"HS",-504.108842831585
"96.3",2000,75,"HS",-504.071615526856
"96.4",2000,75,"HS",-504.119819762184
"96.5",2000,75,"HS",-504.094468263581
"96.6",2000,75,"HS",-504.087828876717
"96.7",2000,75,"HS",-504.083445959464
"96.8",2000,75,"HS",-504.092162144275
"96.9",2000,75,"HS",-504.071228129735
"97",100,100,"HS",-504.521229533224
"97.1",100,100,"HS",-504.427948829828
"97.2",100,100,"HS",-504.435778867017
"97.3",100,100,"HS",-504.323714046157
"97.4",100,100,"HS",-504.477997815419
"97.5",100,100,"HS",-504.447337693127
"97.6",100,100,"HS",-504.519359055008
"97.7",100,100,"HS",-505.016864328219
"97.8",100,100,"HS",-504.316830956464
"97.9",100,100,"HS",-504.59242100538
"98",250,100,"HS",-504.209068013881
"98.1",250,100,"HS",-504.193186353391
"98.2",250,100,"HS",-504.179223440252
"98.3",250,100,"HS",-504.240991240415
"98.4",250,100,"HS",-504.184626081367
"98.5",250,100,"HS",-504.163237425082
"98.6",250,100,"HS",-504.237485470855
"98.7",250,100,"HS",-504.189287305459
"98.8",250,100,"HS",-504.221118458049
"98.9",250,100,"HS",-504.189065029827
"99",500,100,"HS",-504.130968531644
"99.1",500,100,"HS",-504.224595516423
"99.2",500,100,"HS",-504.143344129796
"99.3",500,100,"HS",-504.167129171798
"99.4",500,100,"HS",-504.163895987207
"99.5",500,100,"HS",-504.233362859678
"99.6",500,100,"HS",-504.190849373363
"99.7",500,100,"HS",-504.20657665033
"99.8",500,100,"HS",-504.179457571344
"99.9",500,100,"HS",-504.13180271453
"100",750,100,"HS",-504.14003924625
"100.1",750,100,"HS",-504.11247870692
"100.2",750,100,"HS",-504.13533257852
"100.3",750,100,"HS",-504.119494008455
"100.4",750,100,"HS",-504.121346331612
"100.5",750,100,"HS",-504.127092368001
"100.6",750,100,"HS",-504.113624806284
"100.7",750,100,"HS",-504.110478797469
"100.8",750,100,"HS",-504.169287313626
"100.9",750,100,"HS",-504.110129599825
"101",1000,100,"HS",-504.156143229381
"101.1",1000,100,"HS",-504.10561953578
"101.2",1000,100,"HS",-504.178030621954
"101.3",1000,100,"HS",-504.111907808187
"101.4",1000,100,"HS",-504.134250757947
"101.5",1000,100,"HS",-504.151208981083
"101.6",1000,100,"HS",-504.119242850435
"101.7",1000,100,"HS",-504.112937148183
"101.8",1000,100,"HS",-504.122490142343
"101.9",1000,100,"HS",-504.121351422638
"102",2000,100,"HS",-504.07978310012
"102.1",2000,100,"HS",-504.075039457068
"102.2",2000,100,"HS",-504.09289280357
"102.3",2000,100,"HS",-504.124845304155
"102.4",2000,100,"HS",-504.102506515551
"102.5",2000,100,"HS",-504.101502250383
"102.6",2000,100,"HS",-504.072189812543
"102.7",2000,100,"HS",-504.094958149773
"102.8",2000,100,"HS",-504.071051892854
"102.9",2000,100,"HS",-504.09102224726
"103",100,200,"HS",-504.377928406434
"103.1",100,200,"HS",-504.298270514414
"103.2",100,200,"HS",-504.380675843248
"103.3",100,200,"HS",-504.878154757902
"103.4",100,200,"HS",-504.402302085486
"103.5",100,200,"HS",-504.862536746352
"103.6",100,200,"HS",-504.501942577399
"103.7",100,200,"HS",-504.348348484719
"103.8",100,200,"HS",-504.440342488035
"103.9",100,200,"HS",-504.332635825893
"104",250,200,"HS",-504.294987782988
"104.1",250,200,"HS",-504.194425187668
"104.2",250,200,"HS",-504.224704644353
"104.3",250,200,"HS",-504.274846630539
"104.4",250,200,"HS",-504.187822798327
"104.5",250,200,"HS",-504.26362230825
"104.6",250,200,"HS",-504.203848319295
"104.7",250,200,"HS",-504.221534501554
"104.8",250,200,"HS",-504.193407801906
"104.9",250,200,"HS",-504.205455832029
"105",500,200,"HS",-504.137533284386
"105.1",500,200,"HS",-504.120140792546
"105.2",500,200,"HS",-504.154173995694
"105.3",500,200,"HS",-504.128421284161
"105.4",500,200,"HS",-504.199915968082
"105.5",500,200,"HS",-504.112485637032
"105.6",500,200,"HS",-504.153611954323
"105.7",500,200,"HS",-504.150061419582
"105.8",500,200,"HS",-504.156183882195
"105.9",500,200,"HS",-504.18443354463
"106",750,200,"HS",-504.143555622134
"106.1",750,200,"HS",-504.173495008206
"106.2",750,200,"HS",-504.164037538789
"106.3",750,200,"HS",-504.131682901141
"106.4",750,200,"HS",-504.166179952417
"106.5",750,200,"HS",-504.125546019951
"106.6",750,200,"HS",-504.135092883242
"106.7",750,200,"HS",-504.153775766602
"106.8",750,200,"HS",-504.143783079806
"106.9",750,200,"HS",-504.122300157443
"107",1000,200,"HS",-504.134300136804
"107.1",1000,200,"HS",-504.107883084135
"107.2",1000,200,"HS",-504.126921006012
"107.3",1000,200,"HS",-504.091582612067
"107.4",1000,200,"HS",-504.111417140096
"107.5",1000,200,"HS",-504.114947903265
"107.6",1000,200,"HS",-504.116896501004
"107.7",1000,200,"HS",-504.10061214794
"107.8",1000,200,"HS",-504.089536339359
"107.9",1000,200,"HS",-504.155205624144
"108",2000,200,"HS",-504.096290526439
"108.1",2000,200,"HS",-504.0868174711
"108.2",2000,200,"HS",-504.101453960654
"108.3",2000,200,"HS",-504.094023756924
"108.4",2000,200,"HS",-504.078771472169
"108.5",2000,200,"HS",-504.10676492085
"108.6",2000,200,"HS",-504.077614308491
"108.7",2000,200,"HS",-504.074728918636
"108.8",2000,200,"HS",-504.072660573915
"108.9",2000,200,"HS",-504.101238159868
"109",100,10,"WOA",-508.683671115168
"109.1",100,10,"WOA",-507.464106085364
"109.2",100,10,"WOA",-508.473592422457
"109.3",100,10,"WOA",-506.158478830882
"109.4",100,10,"WOA",-507.291512584816
"109.5",100,10,"WOA",-513.762347647888
"109.6",100,10,"WOA",-509.601042281903
"109.7",100,10,"WOA",-506.870480898001
"109.8",100,10,"WOA",-509.562607960675
"109.9",100,10,"WOA",-507.550137578146
"110",250,10,"WOA",-505.035072176063
"110.1",250,10,"WOA",-504.38055483995
"110.2",250,10,"WOA",-512.908432001298
"110.3",250,10,"WOA",-505.750611865453
"110.4",250,10,"WOA",-505.159000601236
"110.5",250,10,"WOA",-504.673948191792
"110.6",250,10,"WOA",-504.903058576787
"110.7",250,10,"WOA",-510.892678777348
"110.8",250,10,"WOA",-505.963837463902
"110.9",250,10,"WOA",-505.199927495239
"111",500,10,"WOA",-511.241766842468
"111.1",500,10,"WOA",-504.080293053166
"111.2",500,10,"WOA",-504.641987924194
"111.3",500,10,"WOA",-504.506263983452
"111.4",500,10,"WOA",-504.848114364547
"111.5",500,10,"WOA",-504.513127528273
"111.6",500,10,"WOA",-505.042293582032
"111.7",500,10,"WOA",-506.439019585329
"111.8",500,10,"WOA",-504.410950714309
"111.9",500,10,"WOA",-504.382763737692
"112",750,10,"WOA",-504.570256139147
"112.1",750,10,"WOA",-504.529126918467
"112.2",750,10,"WOA",-504.610593296511
"112.3",750,10,"WOA",-504.111605653066
"112.4",750,10,"WOA",-504.495905731152
"112.5",750,10,"WOA",-508.367558493606
"112.6",750,10,"WOA",-504.044079332087
"112.7",750,10,"WOA",-504.475877463485
"112.8",750,10,"WOA",-504.746611482623
"112.9",750,10,"WOA",-504.163312436718
"113",1000,10,"WOA",-504.06776603542
"113.1",1000,10,"WOA",-504.302604342449
"113.2",1000,10,"WOA",-504.04203189398
"113.3",1000,10,"WOA",-505.136077912374
"113.4",1000,10,"WOA",-504.302307359749
"113.5",1000,10,"WOA",-510.77268694846
"113.6",1000,10,"WOA",-505.032971281951
"113.7",1000,10,"WOA",-504.56857282607
"113.8",1000,10,"WOA",-507.91856298117
"113.9",1000,10,"WOA",-504.231256761541
"114",2000,10,"WOA",-504.137844858903
"114.1",2000,10,"WOA",-504.283053490603
"114.2",2000,10,"WOA",-504.245964449887
"114.3",2000,10,"WOA",-504.302757977064
"114.4",2000,10,"WOA",-504.204005858003
"114.5",2000,10,"WOA",-504.290713320615
"114.6",2000,10,"WOA",-505.402998682875
"114.7",2000,10,"WOA",-506.570067984827
"114.8",2000,10,"WOA",-504.59478602437
"114.9",2000,10,"WOA",-504.200848894178
"115",100,20,"WOA",-504.462791429543
"115.1",100,20,"WOA",-505.335451548542
"115.2",100,20,"WOA",-505.779434861133
"115.3",100,20,"WOA",-504.681905140761
"115.4",100,20,"WOA",-504.734363839842
"115.5",100,20,"WOA",-505.158288489505
"115.6",100,20,"WOA",-505.092134672975
"115.7",100,20,"WOA",-511.922902972584
"115.8",100,20,"WOA",-505.416176542606
"115.9",100,20,"WOA",-504.346323488948
"116",250,20,"WOA",-504.325989061222
"116.1",250,20,"WOA",-504.059650090762
"116.2",250,20,"WOA",-504.497435202406
"116.3",250,20,"WOA",-504.350864858461
"116.4",250,20,"WOA",-504.305790649316
"116.5",250,20,"WOA",-504.888708826693
"116.6",250,20,"WOA",-504.702956197612
"116.7",250,20,"WOA",-504.233581201146
"116.8",250,20,"WOA",-504.0718191972
"116.9",250,20,"WOA",-508.304180845161
"117",500,20,"WOA",-504.706996505144
"117.1",500,20,"WOA",-504.652456558524
"117.2",500,20,"WOA",-505.030603948684
"117.3",500,20,"WOA",-504.302435781475
"117.4",500,20,"WOA",-504.28903982615
"117.5",500,20,"WOA",-504.646026432906
"117.6",500,20,"WOA",-504.152482004554
"117.7",500,20,"WOA",-504.30344483077
"117.8",500,20,"WOA",-504.077018776035
"117.9",500,20,"WOA",-504.190362050569
"118",750,20,"WOA",-506.367462671714
"118.1",750,20,"WOA",-504.216448915384
"118.2",750,20,"WOA",-505.030588195093
"118.3",750,20,"WOA",-504.301942502324
"118.4",750,20,"WOA",-504.69639864473
"118.5",750,20,"WOA",-504.094773021433
"118.6",750,20,"WOA",-504.695473393901
"118.7",750,20,"WOA",-504.695504293477
"118.8",750,20,"WOA",-504.057646380151
"118.9",750,20,"WOA",-504.688921056096
"119",1000,20,"WOA",-504.695428023664
"119.1",1000,20,"WOA",-504.690933155888
"119.2",1000,20,"WOA",-504.202477895003
"119.3",1000,20,"WOA",-504.652135866249
"119.4",1000,20,"WOA",-506.448491116081
"119.5",1000,20,"WOA",-504.0736735292
"119.6",1000,20,"WOA",-506.367460563695
"119.7",1000,20,"WOA",-504.553255211925
"119.8",1000,20,"WOA",-504.302264057412
"119.9",1000,20,"WOA",-504.673710302138
"120",2000,20,"WOA",-504.065798196104
"120.1",2000,20,"WOA",-504.664081825495
"120.2",2000,20,"WOA",-504.187409582024
"120.3",2000,20,"WOA",-505.639421956176
"120.4",2000,20,"WOA",-504.063548912693
"120.5",2000,20,"WOA",-504.055489848728
"120.6",2000,20,"WOA",-504.202279880584
"120.7",2000,20,"WOA",-504.688713886722
"120.8",2000,20,"WOA",-504.050705373131
"120.9",2000,20,"WOA",-508.367482718477
"121",100,50,"WOA",-504.715457831
"121.1",100,50,"WOA",-504.695920037707
"121.2",100,50,"WOA",-504.189119420389
"121.3",100,50,"WOA",-504.134828322324
"121.4",100,50,"WOA",-504.574724984782
"121.5",100,50,"WOA",-504.900857537254
"121.6",100,50,"WOA",-504.227411429547
"121.7",100,50,"WOA",-504.243391265323
"121.8",100,50,"WOA",-504.785798860545
"121.9",100,50,"WOA",-504.267860206712
"122",250,50,"WOA",-504.037503109704
"122.1",250,50,"WOA",-504.056889211452
"122.2",250,50,"WOA",-504.190300754617
"122.3",250,50,"WOA",-504.106484514082
"122.4",250,50,"WOA",-504.69777269277
"122.5",250,50,"WOA",-504.497685906316
"122.6",250,50,"WOA",-504.205736805864
"122.7",250,50,"WOA",-504.252940237041
"122.8",250,50,"WOA",-504.127765326307
"122.9",250,50,"WOA",-504.301094668707
"123",500,50,"WOA",-504.20227003719
"123.1",500,50,"WOA",-504.049247964199
"123.2",500,50,"WOA",-504.688818035473
"123.3",500,50,"WOA",-504.115143600192
"123.4",500,50,"WOA",-504.072657484503
"123.5",500,50,"WOA",-504.062632262882
"123.6",500,50,"WOA",-504.074806087634
"123.7",500,50,"WOA",-504.050820332358
"123.8",500,50,"WOA",-505.271031234955
"123.9",500,50,"WOA",-504.688608910756
"124",750,50,"WOA",-504.567599265345
"124.1",750,50,"WOA",-504.688732615531
"124.2",750,50,"WOA",-504.201500389357
"124.3",750,50,"WOA",-504.049470236187
"124.4",750,50,"WOA",-504.037431976024
"124.5",750,50,"WOA",-504.202264437245
"124.6",750,50,"WOA",-504.552460803779
"124.7",750,50,"WOA",-504.058947545408
"124.8",750,50,"WOA",-504.062465556854
"124.9",750,50,"WOA",-504.160029334342
"125",1000,50,"WOA",-504.552413846744
"125.1",1000,50,"WOA",-504.037421446995
"125.2",1000,50,"WOA",-507.168539267898
"125.3",1000,50,"WOA",-504.05489436121
"125.4",1000,50,"WOA",-504.051683517282
"125.5",1000,50,"WOA",-504.038998017523
"125.6",1000,50,"WOA",-504.037420659274
"125.7",1000,50,"WOA",-505.493561447543
"125.8",1000,50,"WOA",-504.3006532335
"125.9",1000,50,"WOA",-504.302236503071
"126",2000,50,"WOA",-504.695410043265
"126.1",2000,50,"WOA",-504.652134100916
"126.2",2000,50,"WOA",-504.552408590583
"126.3",2000,50,"WOA",-504.202261739499
"126.4",2000,50,"WOA",-504.042153621814
"126.5",2000,50,"WOA",-504.037512868924
"126.6",2000,50,"WOA",-504.048073873567
"126.7",2000,50,"WOA",-504.284057618016
"126.8",2000,50,"WOA",-510.772655048828
"126.9",2000,50,"WOA",-504.037444123595
"127",100,75,"WOA",-504.619188214683
"127.1",100,75,"WOA",-504.15836956339
"127.2",100,75,"WOA",-504.051928309905
"127.3",100,75,"WOA",-504.301590832399
"127.4",100,75,"WOA",-504.282293356949
"127.5",100,75,"WOA",-504.203007248905
"127.6",100,75,"WOA",-504.389919241066
"127.7",100,75,"WOA",-504.577691677285
"127.8",100,75,"WOA",-504.494997886769
"127.9",100,75,"WOA",-504.053825866693
"128",250,75,"WOA",-504.301683882374
"128.1",250,75,"WOA",-504.11508720012
"128.2",250,75,"WOA",-504.607760949791
"128.3",250,75,"WOA",-504.04896861897
"128.4",250,75,"WOA",-504.056814004909
"128.5",250,75,"WOA",-504.60136725194
"128.6",250,75,"WOA",-504.179858549621
"128.7",250,75,"WOA",-504.30010843434
"128.8",250,75,"WOA",-504.493134572645
"128.9",250,75,"WOA",-504.288254095073
"129",500,75,"WOA",-504.038217218284
"129.1",500,75,"WOA",-504.300702952635
"129.2",500,75,"WOA",-504.150072844988
"129.3",500,75,"WOA",-504.301398096686
"129.4",500,75,"WOA",-504.293808580612
"129.5",500,75,"WOA",-504.042633040445
"129.6",500,75,"WOA",-504.046315105678
"129.7",500,75,"WOA",-504.050092593889
"129.8",500,75,"WOA",-504.493125978482
"129.9",500,75,"WOA",-504.695430794196
"130",750,75,"WOA",-504.043334573066
