"","iter","swarm","algorithm","loglikelihood"
"62",250,100,"GWO",-16851.9280750107
"62.1",250,100,"GWO",-17309.1634178121
"62.2",250,100,"GWO",-16831.3643078676
"62.3",250,100,"GWO",-16836.6521127971
"62.4",250,100,"GWO",-17068.1775410876
"62.5",250,100,"GWO",-16977.9762791222
"62.6",250,100,"GWO",-17058.6103802871
"62.7",250,100,"GWO",-18030.6990506395
"62.8",250,100,"GWO",-17463.3584037762
"62.9",250,100,"GWO",-17348.5236236082
"63",500,100,"GWO",-17124.008649212
"63.1",500,100,"GWO",-17063.0434669388
"63.2",500,100,"GWO",-17827.5558889683
"63.3",500,100,"GWO",-16810.5435687304
"63.4",500,100,"GWO",-16775.2081211851
"63.5",500,100,"GWO",-16806.6029226904
"63.6",500,100,"GWO",-16749.9519454558
"63.7",500,100,"GWO",-16842.2359587321
"63.8",500,100,"GWO",-16788.3753797375
"63.9",500,100,"GWO",-16809.4431852316
"64",750,100,"GWO",-17155.8992572039
"64.1",750,100,"GWO",-16746.0569213231
"64.2",750,100,"GWO",-16814.3036465094
"64.3",750,100,"GWO",-17148.6034813374
"64.4",750,100,"GWO",-17059.8471477252
"64.5",750,100,"GWO",-16800.4031379442
"64.6",750,100,"GWO",-17170.9204172184
"64.7",750,100,"GWO",-17309.1830460449
"64.8",750,100,"GWO",-16864.1591827609
"64.9",750,100,"GWO",-16811.1837975155
"65",1000,100,"GWO",-17048.5183660758
"65.1",1000,100,"GWO",-16783.5788337138
"65.2",1000,100,"GWO",-17030.7743304219
"65.3",1000,100,"GWO",-18308.8151333115
"65.4",1000,100,"GWO",-16877.9616635692
"65.5",1000,100,"GWO",-16958.4825975211
"65.6",1000,100,"GWO",-16824.3522177438
"65.7",1000,100,"GWO",-16849.2133089166
"65.8",1000,100,"GWO",-16909.0172250287
"65.9",1000,100,"GWO",-17727.9050659843
"66",2000,100,"GWO",-17926.7807263556
"66.1",2000,100,"GWO",-16924.3861678241
"66.2",2000,100,"GWO",-17852.1793254328
"66.3",2000,100,"GWO",-16748.4733314665
"66.4",2000,100,"GWO",-16828.9503118169
"66.5",2000,100,"GWO",-16764.4384049015
"66.6",2000,100,"GWO",-16854.7841520965
"66.7",2000,100,"GWO",-16862.2376139067
"66.8",2000,100,"GWO",-17292.3608048449
"66.9",2000,100,"GWO",-17103.3382256941
"67",100,200,"GWO",-16914.2899719974
"67.1",100,200,"GWO",-16938.7596241142
"67.2",100,200,"GWO",-16946.6213522146
"67.3",100,200,"GWO",-16767.6847031702
"67.4",100,200,"GWO",-17823.7108962798
"67.5",100,200,"GWO",-17152.0509274682
"67.6",100,200,"GWO",-16779.0663272341
"67.7",100,200,"GWO",-16773.4821975597
"67.8",100,200,"GWO",-16767.0543098703
"67.9",100,200,"GWO",-16879.2079585763
"68",250,200,"GWO",-17483.4842210667
"68.1",250,200,"GWO",-17311.1551971121
"68.2",250,200,"GWO",-17228.7209062328
"68.3",250,200,"GWO",-16784.8690775539
"68.4",250,200,"GWO",-17520.1492445924
"68.5",250,200,"GWO",-16832.3622240751
"68.6",250,200,"GWO",-16874.5748014768
"68.7",250,200,"GWO",-17530.8790567069
"68.8",250,200,"GWO",-17050.0785797735
"68.9",250,200,"GWO",-16805.5967379557
"69",500,200,"GWO",-17190.0680512118
"69.1",500,200,"GWO",-17567.1940123867
"69.2",500,200,"GWO",-17005.4512025301
"69.3",500,200,"GWO",-18146.2763060696
"69.4",500,200,"GWO",-16905.3493683459
"69.5",500,200,"GWO",-16904.9278032082
"69.6",500,200,"GWO",-17078.7804009243
"69.7",500,200,"GWO",-17627.1826921421
"69.8",500,200,"GWO",-17725.082910897
"69.9",500,200,"GWO",-16848.711526456
"70",750,200,"GWO",-16787.2473936187
"70.1",750,200,"GWO",-16795.446144185
"70.2",750,200,"GWO",-17152.6629685604
"70.3",750,200,"GWO",-16947.1321604539
"70.4",750,200,"GWO",-16819.5848103722
"70.5",750,200,"GWO",-17554.6836674274
"70.6",750,200,"GWO",-16791.2612944613
"70.7",750,200,"GWO",-16787.1794290418
"70.8",750,200,"GWO",-17476.9989620247
"70.9",750,200,"GWO",-16886.4814928358
"71",1000,200,"GWO",-16966.4575008596
"71.1",1000,200,"GWO",-16919.4964708558
"71.2",1000,200,"GWO",-17206.2700546456
"71.3",1000,200,"GWO",-16799.6141605985
"71.4",1000,200,"GWO",-17433.9475318516
"71.5",1000,200,"GWO",-17454.394927546
"71.6",1000,200,"GWO",-17634.3930023225
"71.7",1000,200,"GWO",-16898.1458410133
"71.8",1000,200,"GWO",-17898.6557607719
"71.9",1000,200,"GWO",-16971.1427885225
"72",2000,200,"GWO",-17432.6523914927
"72.1",2000,200,"GWO",-17032.61515823
"72.2",2000,200,"GWO",-16761.9995560935
"72.3",2000,200,"GWO",-16809.2518219063
"72.4",2000,200,"GWO",-16889.7701763652
"72.5",2000,200,"GWO",-17958.8677246038
"72.6",2000,200,"GWO",-16803.2746233815
"72.7",2000,200,"GWO",-17631.6454771066
"72.8",2000,200,"GWO",-16977.3276109119
"72.9",2000,200,"GWO",-17922.4685093662
"73",100,10,"HS",-18544.1672324367
"73.1",100,10,"HS",-18259.63268861
"73.2",100,10,"HS",-18846.7588117652
"73.3",100,10,"HS",-18701.3744557996
"73.4",100,10,"HS",-18283.6938968193
"73.5",100,10,"HS",-18377.7135206311
"73.6",100,10,"HS",-18341.0693987404
"73.7",100,10,"HS",-18462.9907721698
"73.8",100,10,"HS",-18463.1252576244
"73.9",100,10,"HS",-18138.3889298658
"74",250,10,"HS",-18120.8714149163
"74.1",250,10,"HS",-17917.4207915459
"74.2",250,10,"HS",-18011.4283597827
"74.3",250,10,"HS",-18201.7871099436
"74.4",250,10,"HS",-17936.0183476694
"74.5",250,10,"HS",-17930.4850865712
"74.6",250,10,"HS",-17901.3504959269
"74.7",250,10,"HS",-17752.7245636133
"74.8",250,10,"HS",-17917.490246008
"74.9",250,10,"HS",-17648.4121988727
"75",500,10,"HS",-17456.4134148199
"75.1",500,10,"HS",-17493.9325193236
"75.2",500,10,"HS",-17534.9166272786
"75.3",500,10,"HS",-17624.3882393233
"75.4",500,10,"HS",-17712.2731755827
"75.5",500,10,"HS",-17509.8314171647
"75.6",500,10,"HS",-17546.0154420067
"75.7",500,10,"HS",-17544.8218197378
"75.8",500,10,"HS",-17645.6325928288
"75.9",500,10,"HS",-17601.4183423156
"76",750,10,"HS",-17401.2581335554
"76.1",750,10,"HS",-17343.5209289529
"76.2",750,10,"HS",-17247.7587559253
"76.3",750,10,"HS",-17460.7704301762
"76.4",750,10,"HS",-17477.3409272951
"76.5",750,10,"HS",-17591.6969840176
"76.6",750,10,"HS",-17575.6763246529
"76.7",750,10,"HS",-17551.2456986417
"76.8",750,10,"HS",-17629.3274943046
"76.9",750,10,"HS",-17350.3709454468
"77",1000,10,"HS",-17209.378135323
"77.1",1000,10,"HS",-17347.8343522436
"77.2",1000,10,"HS",-17483.426826609
"77.3",1000,10,"HS",-17287.270213754
"77.4",1000,10,"HS",-17346.9003191248
"77.5",1000,10,"HS",-17354.5835919984
"77.6",1000,10,"HS",-17393.6430174587
"77.7",1000,10,"HS",-17530.4792670905
"77.8",1000,10,"HS",-17431.8677713648
"77.9",1000,10,"HS",-17326.454986105
"78",2000,10,"HS",-17363.9817924401
"78.1",2000,10,"HS",-17208.293389015
"78.2",2000,10,"HS",-17190.3474998584
"78.3",2000,10,"HS",-17209.4317749645
"78.4",2000,10,"HS",-17171.1385623398
"78.5",2000,10,"HS",-17169.6866527065
"78.6",2000,10,"HS",-17348.1945320354
"78.7",2000,10,"HS",-17137.0843352198
"78.8",2000,10,"HS",-17205.1521213156
"78.9",2000,10,"HS",-17126.3863783399
"79",100,20,"HS",-18014.945686033
"79.1",100,20,"HS",-17998.0753182675
"79.2",100,20,"HS",-18279.2063306327
"79.3",100,20,"HS",-18112.0534312782
"79.4",100,20,"HS",-18181.3715367792
"79.5",100,20,"HS",-18020.6656178311
"79.6",100,20,"HS",-17985.0027450303
"79.7",100,20,"HS",-17935.4883365436
"79.8",100,20,"HS",-18106.2168577386
"79.9",100,20,"HS",-18066.8170518532
"80",250,20,"HS",-17572.7815645813
"80.1",250,20,"HS",-17519.3001899545
"80.2",250,20,"HS",-17591.3107211973
"80.3",250,20,"HS",-17603.3676881209
"80.4",250,20,"HS",-17536.5939301959
"80.5",250,20,"HS",-17517.1758236246
"80.6",250,20,"HS",-17481.6717402573
"80.7",250,20,"HS",-17456.6203841583
"80.8",250,20,"HS",-17395.9910547567
"80.9",250,20,"HS",-17520.2032759297
"81",500,20,"HS",-17462.500720831
"81.1",500,20,"HS",-17258.0256634638
"81.2",500,20,"HS",-17291.4701559039
"81.3",500,20,"HS",-17239.2976328764
"81.4",500,20,"HS",-17500.4434439498
"81.5",500,20,"HS",-17343.3842375547
"81.6",500,20,"HS",-17398.0699254001
"81.7",500,20,"HS",-17558.7020183918
"81.8",500,20,"HS",-17481.45811888
"81.9",500,20,"HS",-17272.9899783234
"82",750,20,"HS",-17200.6085266896
"82.1",750,20,"HS",-17128.6747834124
"82.2",750,20,"HS",-17316.621319044
"82.3",750,20,"HS",-17263.8852848957
"82.4",750,20,"HS",-17156.9724816881
"82.5",750,20,"HS",-17311.1094839053
"82.6",750,20,"HS",-17506.1119100782
"82.7",750,20,"HS",-17214.7023411098
"82.8",750,20,"HS",-17166.6801675579
"82.9",750,20,"HS",-17164.152406429
"83",1000,20,"HS",-17077.377933525
"83.1",1000,20,"HS",-17295.0261144264
"83.2",1000,20,"HS",-17159.4612674053
"83.3",1000,20,"HS",-17050.7120651324
"83.4",1000,20,"HS",-17107.567145718
"83.5",1000,20,"HS",-17104.2714099164
"83.6",1000,20,"HS",-17082.5521054687
"83.7",1000,20,"HS",-17117.8757528923
"83.8",1000,20,"HS",-17120.0389154904
"83.9",1000,20,"HS",-17163.9857782193
"84",2000,20,"HS",-16985.7294252705
"84.1",2000,20,"HS",-17081.2646368163
"84.2",2000,20,"HS",-17000.6856921607
"84.3",2000,20,"HS",-17075.6693394151
"84.4",2000,20,"HS",-17042.4122130093
"84.5",2000,20,"HS",-16998.560332824
"84.6",2000,20,"HS",-17071.9998965731
"84.7",2000,20,"HS",-17041.1089723534
"84.8",2000,20,"HS",-17096.7260065901
"84.9",2000,20,"HS",-17002.2834463678
"85",100,50,"HS",-17948.2680540182
"85.1",100,50,"HS",-18014.227021627
"85.2",100,50,"HS",-17794.5524094507
"85.3",100,50,"HS",-17850.9142472971
"85.4",100,50,"HS",-17822.2203247172
"85.5",100,50,"HS",-17984.6936590557
"85.6",100,50,"HS",-17865.9658020764
"85.7",100,50,"HS",-18007.6251017119
"85.8",100,50,"HS",-18001.0204061447
"85.9",100,50,"HS",-17866.0641621953
"86",250,50,"HS",-17511.6794120114
"86.1",250,50,"HS",-17271.5214927185
"86.2",250,50,"HS",-17276.0522904981
"86.3",250,50,"HS",-17326.8946903666
"86.4",250,50,"HS",-17286.2292634968
"86.5",250,50,"HS",-17365.8360224865
"86.6",250,50,"HS",-17252.2934519416
"86.7",250,50,"HS",-17290.4234970364
"86.8",250,50,"HS",-17315.2902214544
"86.9",250,50,"HS",-17392.6419308506
"87",500,50,"HS",-17168.2744879405
"87.1",500,50,"HS",-17100.9349953399
"87.2",500,50,"HS",-17151.7135755972
"87.3",500,50,"HS",-17118.8122681612
"87.4",500,50,"HS",-17101.2210230148
"87.5",500,50,"HS",-17155.9911071431
"87.6",500,50,"HS",-17093.5499384151
"87.7",500,50,"HS",-17299.7645229647
"87.8",500,50,"HS",-17128.5643089068
"87.9",500,50,"HS",-17324.2128859999
"88",750,50,"HS",-17292.7135402757
"88.1",750,50,"HS",-17029.4530661471
"88.2",750,50,"HS",-17067.9382566961
"88.3",750,50,"HS",-16985.5873784798
"88.4",750,50,"HS",-17016.5147760555
"88.5",750,50,"HS",-17022.7738242449
"88.6",750,50,"HS",-17067.1137599595
"88.7",750,50,"HS",-17045.0732356891
"88.8",750,50,"HS",-17010.8681513937
"88.9",750,50,"HS",-17080.3162834684
"89",1000,50,"HS",-17273.1967576659
"89.1",1000,50,"HS",-17051.1063814258
"89.2",1000,50,"HS",-17009.6361673233
"89.3",1000,50,"HS",-16984.5969499972
"89.4",1000,50,"HS",-17097.9503030303
"89.5",1000,50,"HS",-17007.3785840061
"89.6",1000,50,"HS",-16983.4528898988
"89.7",1000,50,"HS",-16994.6701014666
"89.8",1000,50,"HS",-17234.3848642622
"89.9",1000,50,"HS",-16996.9890888255
"90",2000,50,"HS",-16973.3727615558
"90.1",2000,50,"HS",-16896.6955848719
"90.2",2000,50,"HS",-16954.2052460134
"90.3",2000,50,"HS",-16914.6996984478
"90.4",2000,50,"HS",-16925.0421287578
"90.5",2000,50,"HS",-16918.8523596294
"90.6",2000,50,"HS",-16917.7955201263
"90.7",2000,50,"HS",-16916.4064116648
"90.8",2000,50,"HS",-16917.9619462834
"90.9",2000,50,"HS",-16897.6112022669
"91",100,75,"HS",-17776.0441193611
"91.1",100,75,"HS",-17767.8577300419
"91.2",100,75,"HS",-17843.2228739867
"91.3",100,75,"HS",-17697.1183302469
"91.4",100,75,"HS",-17852.4543529679
"91.5",100,75,"HS",-17945.8104286934
"91.6",100,75,"HS",-17717.0600593671
"91.7",100,75,"HS",-17780.5383831924
"91.8",100,75,"HS",-18041.8551505723
"91.9",100,75,"HS",-17914.1229937636
"92",250,75,"HS",-17411.1591032484
"92.1",250,75,"HS",-17261.9920753459
"92.2",250,75,"HS",-17294.8038411614
"92.3",250,75,"HS",-17243.9545227843
"92.4",250,75,"HS",-17256.9816493423
"92.5",250,75,"HS",-17533.5278285219
"92.6",250,75,"HS",-17415.2397734049
"92.7",250,75,"HS",-17317.6096979648
"92.8",250,75,"HS",-17370.4824555295
"92.9",250,75,"HS",-17419.5429958858
"93",500,75,"HS",-17145.7329975547
"93.1",500,75,"HS",-17145.938664227
"93.2",500,75,"HS",-17103.0860850716
"93.3",500,75,"HS",-17065.2096224914
"93.4",500,75,"HS",-17046.1453626895
"93.5",500,75,"HS",-17075.9294855564
"93.6",500,75,"HS",-17103.5409106328
"93.7",500,75,"HS",-17063.9492420611
"93.8",500,75,"HS",-17038.0140520269
"93.9",500,75,"HS",-17182.192593001
"94",750,75,"HS",-17057.9942239678
"94.1",750,75,"HS",-17010.9377402821
"94.2",750,75,"HS",-16995.6031972848
"94.3",750,75,"HS",-17266.513361752
"94.4",750,75,"HS",-17005.4581296077
"94.5",750,75,"HS",-17066.5773905849
"94.6",750,75,"HS",-17155.2856944458
"94.7",750,75,"HS",-17004.4911454189
"94.8",750,75,"HS",-16978.6653304528
"94.9",750,75,"HS",-16974.0159002549
"95",1000,75,"HS",-17003.9884261474
"95.1",1000,75,"HS",-16984.8666135432
"95.2",1000,75,"HS",-16963.525385386
"95.3",1000,75,"HS",-16985.4921902184
"95.4",1000,75,"HS",-17002.2286653542
"95.5",1000,75,"HS",-17152.4254732248
"95.6",1000,75,"HS",-16962.0152428837
"95.7",1000,75,"HS",-16978.3328621302
"95.8",1000,75,"HS",-16952.6673376929
"95.9",1000,75,"HS",-16972.3631229374
"96",2000,75,"HS",-16955.5427689558
"96.1",2000,75,"HS",-16919.3449704573
"96.2",2000,75,"HS",-16887.4988198147
"96.3",2000,75,"HS",-17069.02521312
"96.4",2000,75,"HS",-16922.7913550373
"96.5",2000,75,"HS",-16966.9700982407
"96.6",2000,75,"HS",-16908.2684438202
"96.7",2000,75,"HS",-16884.6408215288
"96.8",2000,75,"HS",-16898.6207038692
"96.9",2000,75,"HS",-16917.2900498101
"97",100,100,"HS",-17796.7577538764
"97.1",100,100,"HS",-17646.4053359533
"97.2",100,100,"HS",-17720.2395779226
"97.3",100,100,"HS",-17720.7691331039
"97.4",100,100,"HS",-17772.7477720457
"97.5",100,100,"HS",-17785.3157801163
"97.6",100,100,"HS",-17665.4255749435
"97.7",100,100,"HS",-17641.3646574408
"97.8",100,100,"HS",-17757.5856687084
"97.9",100,100,"HS",-17742.0643307879
"98",250,100,"HS",-17257.9852239865
"98.1",250,100,"HS",-17339.5910483357
"98.2",250,100,"HS",-17225.1943173432
"98.3",250,100,"HS",-17235.3752651985
"98.4",250,100,"HS",-17207.6470024301
"98.5",250,100,"HS",-17305.5211546097
"98.6",250,100,"HS",-17180.8045665089
"98.7",250,100,"HS",-17163.0343095786
"98.8",250,100,"HS",-17231.8848092875
"98.9",250,100,"HS",-17311.6357876422
"99",500,100,"HS",-17038.2033682559
"99.1",500,100,"HS",-17055.9439682272
"99.2",500,100,"HS",-17028.4867457289
"99.3",500,100,"HS",-17085.3327626419
"99.4",500,100,"HS",-17028.0418211143
"99.5",500,100,"HS",-17382.1065483407
"99.6",500,100,"HS",-17070.8091385231
"99.7",500,100,"HS",-17068.3362931564
"99.8",500,100,"HS",-17081.5547118298
"99.9",500,100,"HS",-17078.9485173627
"100",750,100,"HS",-17003.2427600937
"100.1",750,100,"HS",-16980.0391487673
"100.2",750,100,"HS",-17006.5132056409
"100.3",750,100,"HS",-17020.0500100275
"100.4",750,100,"HS",-16999.6355904085
"100.5",750,100,"HS",-17018.3129840668
"100.6",750,100,"HS",-16976.5128985156
"100.7",750,100,"HS",-17016.8472946734
"100.8",750,100,"HS",-17162.7225214452
"100.9",750,100,"HS",-16989.5721448026
"101",1000,100,"HS",-17116.3702533641
"101.1",1000,100,"HS",-17191.4431611015
"101.2",1000,100,"HS",-16970.4230419076
"101.3",1000,100,"HS",-16973.9443387782
"101.4",1000,100,"HS",-16941.4188372413
"101.5",1000,100,"HS",-16979.8838924771
"101.6",1000,100,"HS",-16995.9364746594
"101.7",1000,100,"HS",-16985.9113048944
"101.8",1000,100,"HS",-16929.0563978743
"101.9",1000,100,"HS",-16949.4880907507
"102",2000,100,"HS",-16928.5840390225
"102.1",2000,100,"HS",-16926.8058107826
"102.2",2000,100,"HS",-16866.4502199591
"102.3",2000,100,"HS",-16899.1628042968
"102.4",2000,100,"HS",-16911.7366368495
"102.5",2000,100,"HS",-16865.0276375611
"102.6",2000,100,"HS",-16970.8851666339
"102.7",2000,100,"HS",-16959.3911712518
"102.8",2000,100,"HS",-16899.6802155349
"102.9",2000,100,"HS",-16879.9350479872
"103",100,200,"HS",-17894.8502933027
"103.1",100,200,"HS",-17691.969778566
"103.2",100,200,"HS",-17630.1627328224
"103.3",100,200,"HS",-17594.9163749987
"103.4",100,200,"HS",-17679.8066308988
"103.5",100,200,"HS",-17680.7858342585
"103.6",100,200,"HS",-17831.21352136
"103.7",100,200,"HS",-17856.1742105635
"103.8",100,200,"HS",-17833.4379290603
"103.9",100,200,"HS",-17661.0731899016
"104",250,200,"HS",-17161.1884123739
"104.1",250,200,"HS",-17326.901107365
"104.2",250,200,"HS",-17282.223012236
"104.3",250,200,"HS",-17246.3394539264
"104.4",250,200,"HS",-17115.9000423214
"104.5",250,200,"HS",-17213.8459573203
"104.6",250,200,"HS",-17181.1764491298
"104.7",250,200,"HS",-17224.6160506607
"104.8",250,200,"HS",-17164.8330539222
"104.9",250,200,"HS",-17353.3173191679
"105",500,200,"HS",-17010.8006018605
"105.1",500,200,"HS",-17087.1089330113
"105.2",500,200,"HS",-17057.1681179828
"105.3",500,200,"HS",-17132.0056151818
"105.4",500,200,"HS",-17027.1723858942
"105.5",500,200,"HS",-17034.1628020346
"105.6",500,200,"HS",-17267.1175089225
"105.7",500,200,"HS",-17049.148997852
"105.8",500,200,"HS",-17104.3352754005
"105.9",500,200,"HS",-17052.057303411
"106",750,200,"HS",-16957.8620036093
"106.1",750,200,"HS",-16969.1686348317
"106.2",750,200,"HS",-16980.9311560461
"106.3",750,200,"HS",-17313.1659445134
"106.4",750,200,"HS",-16969.4060366446
"106.5",750,200,"HS",-16963.0456924511
"106.6",750,200,"HS",-16966.6166269266
"106.7",750,200,"HS",-16930.6146922971
"106.8",750,200,"HS",-16959.6980836328
"106.9",750,200,"HS",-16949.435833029
"107",1000,200,"HS",-16931.100862933
"107.1",1000,200,"HS",-16963.8399909033
"107.2",1000,200,"HS",-16931.7416521097
"107.3",1000,200,"HS",-16957.1160992322
"107.4",1000,200,"HS",-16996.6294497245
"107.5",1000,200,"HS",-16920.4531811726
"107.6",1000,200,"HS",-16938.2178924824
"107.7",1000,200,"HS",-16930.2573476475
"107.8",1000,200,"HS",-16922.2993491972
"107.9",1000,200,"HS",-16941.5854669003
"108",2000,200,"HS",-17117.6646136687
"108.1",2000,200,"HS",-16910.9454958946
"108.2",2000,200,"HS",-16883.561875115
"108.3",2000,200,"HS",-16903.6539368455
"108.4",2000,200,"HS",-16880.740409347
"108.5",2000,200,"HS",-17005.9351520572
"108.6",2000,200,"HS",-16861.4546326854
"108.7",2000,200,"HS",-16866.55053035
"108.8",2000,200,"HS",-16897.5208711141
"108.9",2000,200,"HS",-16877.9876827807
"109",100,10,"WOA",-20064.6881323092
"109.1",100,10,"WOA",-20729.159665249
"109.2",100,10,"WOA",-20353.393971401
"109.3",100,10,"WOA",-20155.1382268048
"109.4",100,10,"WOA",-20240.4521861883
"109.5",100,10,"WOA",-19836.5788515878
"109.6",100,10,"WOA",-20204.4263320708
"109.7",100,10,"WOA",-20037.6529237581
"109.8",100,10,"WOA",-19712.195126104
"109.9",100,10,"WOA",-20144.0023565067
"110",250,10,"WOA",-19270.499425981
"110.1",250,10,"WOA",-19662.8092390557
"110.2",250,10,"WOA",-19258.6507875757
"110.3",250,10,"WOA",-18818.2127989473
"110.4",250,10,"WOA",-19408.5413808837
"110.5",250,10,"WOA",-19336.778093436
"110.6",250,10,"WOA",-19192.1516129413
"110.7",250,10,"WOA",-19202.9009577663
"110.8",250,10,"WOA",-19321.0758126355
"110.9",250,10,"WOA",-19209.8054739688
"111",500,10,"WOA",-17683.3803655171
"111.1",500,10,"WOA",-18272.8531787236
"111.2",500,10,"WOA",-18232.3130664381
"111.3",500,10,"WOA",-18843.1614677054
"111.4",500,10,"WOA",-18789.1626106116
"111.5",500,10,"WOA",-18458.2727387005
"111.6",500,10,"WOA",-18259.8257709151
"111.7",500,10,"WOA",-18483.3039237085
"111.8",500,10,"WOA",-18216.6971062828
"111.9",500,10,"WOA",-18501.2113009799
"112",750,10,"WOA",-17779.4129329304
"112.1",750,10,"WOA",-18133.7543438209
"112.2",750,10,"WOA",-17510.3019389284
"112.3",750,10,"WOA",-17416.1043656844
"112.4",750,10,"WOA",-17680.2882533123
"112.5",750,10,"WOA",-18006.3279135202
"112.6",750,10,"WOA",-18273.8675139713
"112.7",750,10,"WOA",-17927.0543161891
"112.8",750,10,"WOA",-17768.0196966957
"112.9",750,10,"WOA",-17901.5366886953
"113",1000,10,"WOA",-17660.5933734783
"113.1",1000,10,"WOA",-17515.5946975129
"113.2",1000,10,"WOA",-17780.9686264739
"113.3",1000,10,"WOA",-17558.3406503611
"113.4",1000,10,"WOA",-17771.3493406602
"113.5",1000,10,"WOA",-17617.3258078592
"113.6",1000,10,"WOA",-17195.4895415106
"113.7",1000,10,"WOA",-17397.7373398517
"113.8",1000,10,"WOA",-17234.0716037162
"113.9",1000,10,"WOA",-17477.4578094245
"114",2000,10,"WOA",-17154.2131448289
"114.1",2000,10,"WOA",-17123.458576419
"114.2",2000,10,"WOA",-17437.5105266101
"114.3",2000,10,"WOA",-16918.4320872183
"114.4",2000,10,"WOA",-17082.9538375614
"114.5",2000,10,"WOA",-16887.8925013157
"114.6",2000,10,"WOA",-17014.3285607616
"114.7",2000,10,"WOA",-17250.0781816159
"114.8",2000,10,"WOA",-16955.9953711336
"114.9",2000,10,"WOA",-17480.5293267669
"115",100,20,"WOA",-19039.329720374
"115.1",100,20,"WOA",-19186.7432331129
"115.2",100,20,"WOA",-19534.7045886426
"115.3",100,20,"WOA",-19163.5122333069
"115.4",100,20,"WOA",-19478.5899714379
"115.5",100,20,"WOA",-19608.7500066131
"115.6",100,20,"WOA",-19491.9834167523
"115.7",100,20,"WOA",-19192.1810406439
"115.8",100,20,"WOA",-19351.3469670211
"115.9",100,20,"WOA",-19220.724714597
"116",250,20,"WOA",-18541.3039103168
"116.1",250,20,"WOA",-18149.5924853406
"116.2",250,20,"WOA",-18299.6734427284
"116.3",250,20,"WOA",-18243.1511762026
"116.4",250,20,"WOA",-18292.9416183339
"116.5",250,20,"WOA",-18276.4332082773
"116.6",250,20,"WOA",-18516.0403700643
"116.7",250,20,"WOA",-18467.3998447894
"116.8",250,20,"WOA",-17892.9883852145
"116.9",250,20,"WOA",-17904.4619579872
"117",500,20,"WOA",-17687.0993997186
"117.1",500,20,"WOA",-17376.897319786
"117.2",500,20,"WOA",-17364.636225211
"117.3",500,20,"WOA",-17330.2267920827
"117.4",500,20,"WOA",-17333.7024866136
"117.5",500,20,"WOA",-17842.1891428195
"117.6",500,20,"WOA",-17477.8269832461
"117.7",500,20,"WOA",-17226.6953998735
"117.8",500,20,"WOA",-17345.828765749
"117.9",500,20,"WOA",-17686.7612799229
"118",750,20,"WOA",-17412.9051047659
"118.1",750,20,"WOA",-17538.9402247888
"118.2",750,20,"WOA",-17408.3473440639
"118.3",750,20,"WOA",-17608.4974887776
"118.4",750,20,"WOA",-17065.878331948
"118.5",750,20,"WOA",-17158.3490386747
"118.6",750,20,"WOA",-17021.6780763548
"118.7",750,20,"WOA",-17267.443943061
"118.8",750,20,"WOA",-17278.2681574698
"118.9",750,20,"WOA",-17208.0913569013
"119",1000,20,"WOA",-17232.936586765
"119.1",1000,20,"WOA",-16930.1246586581
"119.2",1000,20,"WOA",-16974.9338839429
"119.3",1000,20,"WOA",-16934.5271791153
"119.4",1000,20,"WOA",-16996.4151164301
"119.5",1000,20,"WOA",-17022.724710017
"119.6",1000,20,"WOA",-16996.3633526282
"119.7",1000,20,"WOA",-16895.9166997825
"119.8",1000,20,"WOA",-17072.8431943979
"119.9",1000,20,"WOA",-16963.4253185628
"120",2000,20,"WOA",-16838.3626548393
"120.1",2000,20,"WOA",-16798.6767500595
"120.2",2000,20,"WOA",-16799.1699234256
"120.3",2000,20,"WOA",-16816.2509189465
"120.4",2000,20,"WOA",-16853.7111740665
"120.5",2000,20,"WOA",-16810.2513064911
"120.6",2000,20,"WOA",-16780.0841110832
"120.7",2000,20,"WOA",-16801.5398265363
"120.8",2000,20,"WOA",-16789.1178242331
"120.9",2000,20,"WOA",-16849.6817125482
"121",100,50,"WOA",-18215.4356877037
"121.1",100,50,"WOA",-18842.6197346741
"121.2",100,50,"WOA",-18183.511062965
"121.3",100,50,"WOA",-18432.181783717
"121.4",100,50,"WOA",-18416.4235740564
"121.5",100,50,"WOA",-18250.6365604446
"121.6",100,50,"WOA",-17898.4567214245
"121.7",100,50,"WOA",-18170.9229704318
"121.8",100,50,"WOA",-18069.9262034106
"121.9",100,50,"WOA",-17964.2631795643
"122",250,50,"WOA",-17544.5206013935
"122.1",250,50,"WOA",-17242.5151518438
"122.2",250,50,"WOA",-17297.1252998654
"122.3",250,50,"WOA",-17069.944619192
"122.4",250,50,"WOA",-17613.4580808714
"122.5",250,50,"WOA",-17365.0488559314
"122.6",250,50,"WOA",-17095.3376221125
"122.7",250,50,"WOA",-17086.2955855148
"122.8",250,50,"WOA",-17063.472232394
"122.9",250,50,"WOA",-17092.1990024188
"123",500,50,"WOA",-16806.2015599838
"123.1",500,50,"WOA",-16874.6497776535
"123.2",500,50,"WOA",-17080.8170868371
"123.3",500,50,"WOA",-17386.0921926287
"123.4",500,50,"WOA",-17202.7992790097
"123.5",500,50,"WOA",-17144.4879450597
"123.6",500,50,"WOA",-16866.122537994
"123.7",500,50,"WOA",-16960.5604971222
"123.8",500,50,"WOA",-16889.3279156662
"123.9",500,50,"WOA",-16798.9123665827
"124",750,50,"WOA",-16763.6876299578
"124.1",750,50,"WOA",-16784.0033384471
