"","iter","swarm","algorithm","loglikelihood"
"38.4",250,10,"GWO",-448.422929146958
"38.5",250,10,"GWO",-448.340971379442
"38.6",250,10,"GWO",-448.285544587409
"38.7",250,10,"GWO",-448.378559183832
"38.8",250,10,"GWO",-448.366079233469
"38.9",250,10,"GWO",-448.351372111874
"39",500,10,"GWO",-448.29568650487
"39.1",500,10,"GWO",-448.306748645152
"39.2",500,10,"GWO",-448.236905451439
"39.3",500,10,"GWO",-448.378956816027
"39.4",500,10,"GWO",-448.291520814234
"39.5",500,10,"GWO",-448.328847565561
"39.6",500,10,"GWO",-448.402294980383
"39.7",500,10,"GWO",-448.396196351908
"39.8",500,10,"GWO",-448.292969009769
"39.9",500,10,"GWO",-448.313241090558
"40",750,10,"GWO",-448.29331861426
"40.1",750,10,"GWO",-448.436319893268
"40.2",750,10,"GWO",-448.284995159709
"40.3",750,10,"GWO",-448.23451353981
"40.4",750,10,"GWO",-448.215028220977
"40.5",750,10,"GWO",-448.267260159986
"40.6",750,10,"GWO",-448.285860756616
"40.7",750,10,"GWO",-448.276079435891
"40.8",750,10,"GWO",-448.272115103926
"40.9",750,10,"GWO",-448.24056404406
"41",1000,10,"GWO",-448.266284672986
"41.1",1000,10,"GWO",-448.327931335293
"41.2",1000,10,"GWO",-448.253306167107
"41.3",1000,10,"GWO",-448.300303696477
"41.4",1000,10,"GWO",-448.253596402365
"41.5",1000,10,"GWO",-450.860637201622
"41.6",1000,10,"GWO",-448.31697767626
"41.7",1000,10,"GWO",-448.224677177258
"41.8",1000,10,"GWO",-448.228398343802
"41.9",1000,10,"GWO",-448.265375477883
"42",2000,10,"GWO",-448.254703215974
"42.1",2000,10,"GWO",-448.249935994276
"42.2",2000,10,"GWO",-450.820193671345
"42.3",2000,10,"GWO",-448.211745422309
"42.4",2000,10,"GWO",-448.244909079033
"42.5",2000,10,"GWO",-448.247600939447
"42.6",2000,10,"GWO",-448.213020921972
"42.7",2000,10,"GWO",-448.230571937589
"42.8",2000,10,"GWO",-448.232143317252
"42.9",2000,10,"GWO",-448.215807540482
"43",100,20,"GWO",-448.23367698235
"43.1",100,20,"GWO",-448.347539173528
"43.2",100,20,"GWO",-448.242752793442
"43.3",100,20,"GWO",-448.33973239591
"43.4",100,20,"GWO",-448.352307933052
"43.5",100,20,"GWO",-448.476010634434
"43.6",100,20,"GWO",-448.347461517107
"43.7",100,20,"GWO",-448.435611236124
"43.8",100,20,"GWO",-448.315965222295
"43.9",100,20,"GWO",-451.005247316892
"44",250,20,"GWO",-448.237996051341
"44.1",250,20,"GWO",-448.288316394996
"44.2",250,20,"GWO",-448.360204734072
"44.3",250,20,"GWO",-450.782420337232
"44.4",250,20,"GWO",-450.784449188756
"44.5",250,20,"GWO",-448.239744934923
"44.6",250,20,"GWO",-448.27110356448
"44.7",250,20,"GWO",-448.244883259263
"44.8",250,20,"GWO",-448.324807919545
"44.9",250,20,"GWO",-448.26234668025
"45",500,20,"GWO",-448.21896597852
"45.1",500,20,"GWO",-448.297893874408
"45.2",500,20,"GWO",-448.261274978839
"45.3",500,20,"GWO",-448.275621410251
"45.4",500,20,"GWO",-448.237799823938
"45.5",500,20,"GWO",-448.336956551701
"45.6",500,20,"GWO",-448.244204748493
"45.7",500,20,"GWO",-448.241560654275
"45.8",500,20,"GWO",-448.222533839126
"45.9",500,20,"GWO",-448.298587773562
"46",750,20,"GWO",-448.293391026813
"46.1",750,20,"GWO",-448.246299332832
"46.2",750,20,"GWO",-450.835820722388
"46.3",750,20,"GWO",-448.246210927356
"46.4",750,20,"GWO",-448.21753746038
"46.5",750,20,"GWO",-448.236134494891
"46.6",750,20,"GWO",-448.246873708248
"46.7",750,20,"GWO",-448.228937694118
"46.8",750,20,"GWO",-448.220931022512
"46.9",750,20,"GWO",-448.261861001037
"47",1000,20,"GWO",-448.252406782727
"47.1",1000,20,"GWO",-448.226133713778
"47.2",1000,20,"GWO",-448.264754439206
"47.3",1000,20,"GWO",-448.246309452697
"47.4",1000,20,"GWO",-448.253548073268
"47.5",1000,20,"GWO",-448.203223151523
"47.6",1000,20,"GWO",-450.761408293495
"47.7",1000,20,"GWO",-448.247594049968
"47.8",1000,20,"GWO",-448.259628725735
"47.9",1000,20,"GWO",-450.813194448585
"48",2000,20,"GWO",-448.232173015255
"48.1",2000,20,"GWO",-448.197295584764
"48.2",2000,20,"GWO",-448.24032556853
"48.3",2000,20,"GWO",-448.210742176698
"48.4",2000,20,"GWO",-448.238032508226
"48.5",2000,20,"GWO",-448.224208495417
"48.6",2000,20,"GWO",-448.254315246362
"48.7",2000,20,"GWO",-448.276832585673
"48.8",2000,20,"GWO",-448.210980398963
"48.9",2000,20,"GWO",-448.213997080221
"49",100,50,"GWO",-448.229135737739
"49.1",100,50,"GWO",-448.53037158195
"49.2",100,50,"GWO",-448.32586328375
"49.3",100,50,"GWO",-448.307185415865
"49.4",100,50,"GWO",-448.261039668685
"49.5",100,50,"GWO",-448.291152194078
"49.6",100,50,"GWO",-448.285216614406
"49.7",100,50,"GWO",-448.257988455127
"49.8",100,50,"GWO",-448.37513908609
"49.9",100,50,"GWO",-448.372720481618
"50",250,50,"GWO",-450.799037547104
"50.1",250,50,"GWO",-448.28782332499
"50.2",250,50,"GWO",-448.238140824463
"50.3",250,50,"GWO",-448.241121830675
"50.4",250,50,"GWO",-448.201092040378
"50.5",250,50,"GWO",-448.281378665306
"50.6",250,50,"GWO",-448.286414351079
"50.7",250,50,"GWO",-448.295010476339
"50.8",250,50,"GWO",-448.199227157626
"50.9",250,50,"GWO",-448.274753263372
"51",500,50,"GWO",-450.826323592171
"51.1",500,50,"GWO",-448.254584054289
"51.2",500,50,"GWO",-448.242532001627
"51.3",500,50,"GWO",-448.278990515024
"51.4",500,50,"GWO",-448.233471852406
"51.5",500,50,"GWO",-448.216624851948
"51.6",500,50,"GWO",-448.2049175315
"51.7",500,50,"GWO",-448.258487021663
"51.8",500,50,"GWO",-448.217447426149
"51.9",500,50,"GWO",-448.20709926765
"52",750,50,"GWO",-448.23772241905
"52.1",750,50,"GWO",-448.223125736741
"52.2",750,50,"GWO",-448.222585815587
"52.3",750,50,"GWO",-448.209300055888
"52.4",750,50,"GWO",-448.218322389384
"52.5",750,50,"GWO",-448.197296056881
"52.6",750,50,"GWO",-448.203923389122
"52.7",750,50,"GWO",-448.243071255133
"52.8",750,50,"GWO",-448.23805128864
"52.9",750,50,"GWO",-448.225886933273
"53",1000,50,"GWO",-448.210284638603
"53.1",1000,50,"GWO",-448.223708847919
"53.2",1000,50,"GWO",-448.241913527025
"53.3",1000,50,"GWO",-448.218165371842
"53.4",1000,50,"GWO",-448.239945494075
"53.5",1000,50,"GWO",-448.212141370341
"53.6",1000,50,"GWO",-448.223330021958
"53.7",1000,50,"GWO",-448.19821431607
"53.8",1000,50,"GWO",-448.226716402625
"53.9",1000,50,"GWO",-448.232652150739
"54",2000,50,"GWO",-448.213803346182
"54.1",2000,50,"GWO",-448.216246237786
"54.2",2000,50,"GWO",-448.215093845665
"54.3",2000,50,"GWO",-448.21661425053
