"","iter","swarm","algorithm","loglikelihood"
"119.5",1000,20,"WOA",-304.33215299438
"119.6",1000,20,"WOA",-343.858049261799
"119.7",1000,20,"WOA",-308.656097988037
"119.8",1000,20,"WOA",-293.199343167256
"119.9",1000,20,"WOA",-293.82394276768
"120",2000,20,"WOA",-310.636249766197
"120.1",2000,20,"WOA",-295.465896322766
"120.2",2000,20,"WOA",-305.631124523406
"120.3",2000,20,"WOA",-304.631870956486
"120.4",2000,20,"WOA",-296.073958416171
"120.5",2000,20,"WOA",-303.400698029077
"120.6",2000,20,"WOA",-294.882650596523
"120.7",2000,20,"WOA",-293.553053816979
"120.8",2000,20,"WOA",-293.334613050752
"120.9",2000,20,"WOA",-341.841106591532
"121",100,50,"WOA",-318.391465059906
"121.1",100,50,"WOA",-306.444656963376
"121.2",100,50,"WOA",-327.443365356249
"121.3",100,50,"WOA",-306.570391583498
"121.4",100,50,"WOA",-294.721760090009
"121.5",100,50,"WOA",-306.420382403805
"121.6",100,50,"WOA",-338.628207800776
"121.7",100,50,"WOA",-294.866900350191
"121.8",100,50,"WOA",-309.651396949137
"121.9",100,50,"WOA",-358.90650180282
"122",250,50,"WOA",-302.381956425779
"122.1",250,50,"WOA",-293.445919033298
"122.2",250,50,"WOA",-293.781203824323
"122.3",250,50,"WOA",-307.127020333306
"122.4",250,50,"WOA",-294.612403746114
"122.5",250,50,"WOA",-305.67912245981
"122.6",250,50,"WOA",-330.289439673323
"122.7",250,50,"WOA",-314.489204212562
"122.8",250,50,"WOA",-295.096147180817
"122.9",250,50,"WOA",-297.739672153217
"123",500,50,"WOA",-293.268375708319
"123.1",500,50,"WOA",-298.231314551198
"123.2",500,50,"WOA",-310.773254054283
"123.3",500,50,"WOA",-301.85609521343
"123.4",500,50,"WOA",-293.022596682998
"123.5",500,50,"WOA",-302.324027584979
"123.6",500,50,"WOA",-309.731741596714
"123.7",500,50,"WOA",-305.713040719548
"123.8",500,50,"WOA",-294.898424305252
"123.9",500,50,"WOA",-295.016552059061
"124",750,50,"WOA",-293.087110660747
"124.1",750,50,"WOA",-306.994512290293
"124.2",750,50,"WOA",-293.281851310668
"124.3",750,50,"WOA",-307.662459024589
"124.4",750,50,"WOA",-296.125373139607
"124.5",750,50,"WOA",-293.610472413261
"124.6",750,50,"WOA",-293.24248332974
"124.7",750,50,"WOA",-299.537536972503
"124.8",750,50,"WOA",-296.086670863205
"124.9",750,50,"WOA",-334.703931629686
"125",1000,50,"WOA",-317.635413648017
"125.1",1000,50,"WOA",-293.018784572863
"125.2",1000,50,"WOA",-293.01914196064
"125.3",1000,50,"WOA",-303.303924432229
"125.4",1000,50,"WOA",-300.187290170496
"125.5",1000,50,"WOA",-293.167235359815
"125.6",1000,50,"WOA",-330.314523164889
"125.7",1000,50,"WOA",-305.123016702975
"125.8",1000,50,"WOA",-333.458039087096
"125.9",1000,50,"WOA",-304.131344184081
"126",2000,50,"WOA",-293.154238102803
"126.1",2000,50,"WOA",-299.454129824703
"126.2",2000,50,"WOA",-317.071898363043
"126.3",2000,50,"WOA",-293.018785951959
"126.4",2000,50,"WOA",-294.107161848503
"126.5",2000,50,"WOA",-295.307538714907
"126.6",2000,50,"WOA",-293.018825700596
"126.7",2000,50,"WOA",-294.865684642814
"126.8",2000,50,"WOA",-298.269437162403
"126.9",2000,50,"WOA",-297.901359158854
"127",100,75,"WOA",-296.595472969345
"127.1",100,75,"WOA",-295.211634560679
"127.2",100,75,"WOA",-297.40066854264
"127.3",100,75,"WOA",-294.383789224101
"127.4",100,75,"WOA",-299.122061566693
"127.5",100,75,"WOA",-296.020003352185
"127.6",100,75,"WOA",-296.365619389618
"127.7",100,75,"WOA",-301.027996454001
"127.8",100,75,"WOA",-315.594102012456
"127.9",100,75,"WOA",-296.271367700356
"128",250,75,"WOA",-297.530612880526
"128.1",250,75,"WOA",-337.934437219778
"128.2",250,75,"WOA",-293.184675936538
"128.3",250,75,"WOA",-293.378150233768
"128.4",250,75,"WOA",-293.108685720456
"128.5",250,75,"WOA",-302.590772344924
"128.6",250,75,"WOA",-293.170830704335
"128.7",250,75,"WOA",-293.181089850798
"128.8",250,75,"WOA",-295.505941709274
"128.9",250,75,"WOA",-295.783680519343
"129",500,75,"WOA",-295.763488105007
"129.1",500,75,"WOA",-293.248142074125
"129.2",500,75,"WOA",-293.042516725673
"129.3",500,75,"WOA",-302.826424700128
"129.4",500,75,"WOA",-293.382914236644
"129.5",500,75,"WOA",-293.250065298335
"129.6",500,75,"WOA",-295.019780692078
"129.7",500,75,"WOA",-293.395723218417
"129.8",500,75,"WOA",-294.289893899967
"129.9",500,75,"WOA",-295.484621105117
"130",750,75,"WOA",-293.027664106842
"130.1",750,75,"WOA",-301.708937485073
"130.2",750,75,"WOA",-330.573528805527
"130.3",750,75,"WOA",-293.154237471011
"130.4",750,75,"WOA",-297.22698618243
"130.5",750,75,"WOA",-337.934351611876
"130.6",750,75,"WOA",-298.037810626018
"130.7",750,75,"WOA",-297.67023046689
"130.8",750,75,"WOA",-294.305825816844
"130.9",750,75,"WOA",-301.340030473973
"131",1000,75,"WOA",-303.303906842896
"131.1",1000,75,"WOA",-293.610861882316
"131.2",1000,75,"WOA",-301.866494297965
"131.3",1000,75,"WOA",-293.155161609479
"131.4",1000,75,"WOA",-315.313201910283
"131.5",1000,75,"WOA",-293.018818709299
"131.6",1000,75,"WOA",-308.4450986744
"131.7",1000,75,"WOA",-302.535266871596
"131.8",1000,75,"WOA",-293.636423186865
"131.9",1000,75,"WOA",-296.922181461661
"132",2000,75,"WOA",-307.280339089665
"132.1",2000,75,"WOA",-322.926303958762
"132.2",2000,75,"WOA",-293.018784286377
"132.3",2000,75,"WOA",-294.105870157272
"132.4",2000,75,"WOA",-295.053289292362
"132.5",2000,75,"WOA",-294.454136462396
"132.6",2000,75,"WOA",-296.123473637962
"132.7",2000,75,"WOA",-293.018784286265
"132.8",2000,75,"WOA",-294.834145302999
"132.9",2000,75,"WOA",-295.038471851184
"133",100,100,"WOA",-302.1454399441
"133.1",100,100,"WOA",-293.918834178192
"133.2",100,100,"WOA",-295.747755203423
"133.3",100,100,"WOA",-295.237219135752
"133.4",100,100,"WOA",-300.447633255238
"133.5",100,100,"WOA",-293.436435432844
"133.6",100,100,"WOA",-297.487547091732
"133.7",100,100,"WOA",-300.905773473685
"133.8",100,100,"WOA",-294.063793979779
"133.9",100,100,"WOA",-334.171257379771
"134",250,100,"WOA",-298.362970663722
"134.1",250,100,"WOA",-293.026039186263
"134.2",250,100,"WOA",-293.11873937425
"134.3",250,100,"WOA",-293.290586107375
"134.4",250,100,"WOA",-305.325714212236
"134.5",250,100,"WOA",-302.199211971059
"134.6",250,100,"WOA",-297.489886896409
"134.7",250,100,"WOA",-344.808505843267
"134.8",250,100,"WOA",-293.572215045618
"134.9",250,100,"WOA",-300.523271544912
"135",500,100,"WOA",-305.547596948123
"135.1",500,100,"WOA",-297.902592008925
"135.2",500,100,"WOA",-293.1646005038
"135.3",500,100,"WOA",-298.076413191571
"135.4",500,100,"WOA",-297.933386391169
"135.5",500,100,"WOA",-293.042055977804
"135.6",500,100,"WOA",-293.395707153741
"135.7",500,100,"WOA",-293.291870185337
"135.8",500,100,"WOA",-295.062480341136
"135.9",500,100,"WOA",-300.884807762632
"136",750,100,"WOA",-302.809330241442
"136.1",750,100,"WOA",-297.480291945933
"136.2",750,100,"WOA",-310.598059605195
"136.3",750,100,"WOA",-293.395703974061
"136.4",750,100,"WOA",-297.901341815518
"136.5",750,100,"WOA",-299.557422714437
"136.6",750,100,"WOA",-296.973517613138
"136.7",750,100,"WOA",-295.766014160858
"136.8",750,100,"WOA",-305.347844778639
"136.9",750,100,"WOA",-304.625052303929
"137",1000,100,"WOA",-293.162870644985
"137.1",1000,100,"WOA",-297.06487809689
"137.2",1000,100,"WOA",-294.865502954364
"137.3",1000,100,"WOA",-294.289889177142
"137.4",1000,100,"WOA",-300.884768469258
"137.5",1000,100,"WOA",-294.834145302814
"137.6",1000,100,"WOA",-293.608735277831
"137.7",1000,100,"WOA",-297.901353366972
"137.8",1000,100,"WOA",-294.834145446991
"137.9",1000,100,"WOA",-297.904963454317
"138",2000,100,"WOA",-298.383669750378
"138.1",2000,100,"WOA",-301.703507740739
"138.2",2000,100,"WOA",-295.47815930686
"138.3",2000,100,"WOA",-293.395703974031
"138.4",2000,100,"WOA",-293.608734384403
"138.5",2000,100,"WOA",-339.888138314931
"138.6",2000,100,"WOA",-293.561417153903
"138.7",2000,100,"WOA",-305.170406680158
"138.8",2000,100,"WOA",-299.61310285351
"138.9",2000,100,"WOA",-293.154237128761
"139",100,200,"WOA",-293.662080451161
"139.1",100,200,"WOA",-293.670083802126
"139.2",100,200,"WOA",-306.566203145
"139.3",100,200,"WOA",-296.849429953304
"139.4",100,200,"WOA",-309.778777945964
"139.5",100,200,"WOA",-295.565099317847
"139.6",100,200,"WOA",-298.615952467876
"139.7",100,200,"WOA",-303.299235626137
"139.8",100,200,"WOA",-300.388677139117
"139.9",100,200,"WOA",-293.597659227303
"140",250,200,"WOA",-293.245431984603
"140.1",250,200,"WOA",-305.200179893821
"140.2",250,200,"WOA",-293.24144246412
"140.3",250,200,"WOA",-300.332469662426
"140.4",250,200,"WOA",-297.902514718309
"140.5",250,200,"WOA",-314.272938985024
"140.6",250,200,"WOA",-293.021231249519
"140.7",250,200,"WOA",-295.714131935771
"140.8",250,200,"WOA",-293.397119635319
"140.9",250,200,"WOA",-295.791358019566
"141",500,200,"WOA",-297.90259195439
"141.1",500,200,"WOA",-293.241299357248
"141.2",500,200,"WOA",-295.983587509992
"141.3",500,200,"WOA",-293.178569851636
"141.4",500,200,"WOA",-303.303854365767
"141.5",500,200,"WOA",-293.382913936607
"141.6",500,200,"WOA",-293.240083339064
"141.7",500,200,"WOA",-297.902591954392
"141.8",500,200,"WOA",-296.257920669417
"141.9",500,200,"WOA",-293.018784391437
"142",750,200,"WOA",-295.492300069453
"142.1",750,200,"WOA",-305.105467904279
"142.2",750,200,"WOA",-304.584818495143
"142.3",750,200,"WOA",-295.307538327247
"142.4",750,200,"WOA",-307.131926019159
"142.5",750,200,"WOA",-293.154237128763
"142.6",750,200,"WOA",-307.228685104443
"142.7",750,200,"WOA",-298.883776721771
"142.8",750,200,"WOA",-293.172666596129
"142.9",750,200,"WOA",-293.018784286269
"143",1000,200,"WOA",-318.833070522982
"143.1",1000,200,"WOA",-293.165722844387
"143.2",1000,200,"WOA",-293.154237128755
"143.3",1000,200,"WOA",-295.478159306861
"143.4",1000,200,"WOA",-297.960667359907
"143.5",1000,200,"WOA",-303.077477072069
"143.6",1000,200,"WOA",-296.257920669406
"143.7",1000,200,"WOA",-293.241299357247
"143.8",1000,200,"WOA",-295.714130992965
"143.9",1000,200,"WOA",-308.182713186043
"144",2000,200,"WOA",-304.426683808852
"144.1",2000,200,"WOA",-293.39570397401
"144.2",2000,200,"WOA",-297.578607464844
"144.3",2000,200,"WOA",-293.608734384402
"144.4",2000,200,"WOA",-293.154505666405
"144.5",2000,200,"WOA",-295.739842957256
"144.6",2000,200,"WOA",-298.544540413297
"144.7",2000,200,"WOA",-296.973484875522
"144.8",2000,200,"WOA",-293.241299357246
"144.9",2000,200,"WOA",-294.864073870793
